epoch,value,layer_name
10,2242597.25,layer1.0.conv1
10,16428208.0,layer1.0.bn1
10,3981589.25,layer1.0.relu
10,1963555.5,layer1.0.conv2
10,16434620.0,layer1.0.bn2
10,2242597.25,layer1.0
10,3981589.25,layer1.1.conv1
10,30021744.0,layer1.1.bn1
10,6310768.5,layer1.1.relu
10,2464708.5,layer1.1.conv2
10,17457156.0,layer1.1.bn2
10,3981589.25,layer1.1
10,2242597.25,layer1
10,6310768.5,layer2.0.conv1
10,39579088.0,layer2.0.bn1
10,4120873.5,layer2.0.relu
10,2177420.25,layer2.0.conv2
10,23497032.0,layer2.0.bn2
10,6310768.5,layer2.0.downsample.0
10,7031621.5,layer2.0.downsample.1
10,6310768.5,layer2.0.downsample
10,6310768.5,layer2.0
10,4120873.5,layer2.1.conv1
10,39337860.0,layer2.1.bn1
10,6439443.0,layer2.1.relu
10,2692501.5,layer2.1.conv2
10,27751372.0,layer2.1.bn2
10,4120873.5,layer2.1
10,6310768.5,layer2
10,6439443.0,layer3.0.conv1
10,61863376.0,layer3.0.bn1
10,3893746.5,layer3.0.relu
10,2197467.25,layer3.0.conv2
10,39705868.0,layer3.0.bn2
10,6439443.0,layer3.0.downsample.0
10,18505094.0,layer3.0.downsample.1
10,6439443.0,layer3.0.downsample
10,6439443.0,layer3.0
10,3893746.5,layer3.1.conv1
10,45529440.0,layer3.1.bn1
10,6116516.5,layer3.1.relu
10,2718928.75,layer3.1.conv2
10,59833544.0,layer3.1.bn2
10,3893746.5,layer3.1
10,6439443.0,layer3
10,6116516.5,layer4.0.conv1
10,149634400.0,layer4.0.bn1
10,517420.1875,layer4.0.relu
10,1848583.375,layer4.0.conv2
10,128706960.0,layer4.0.bn2
10,6116516.5,layer4.0.downsample.0
10,190902176.0,layer4.0.downsample.1
10,6116516.5,layer4.0.downsample
10,6116516.5,layer4.0
10,517420.1875,layer4.1.conv1
10,41052240.0,layer4.1.bn1
10,81750.1953125,layer4.1.relu
10,2424169.25,layer4.1.conv2
10,422484992.0,layer4.1.bn2
10,517420.1875,layer4.1
10,6116516.5,layer4
10,81750.1953125,avgpool
10,81750.1953125,fc
10,10822929.0,
14,11441352.0,conv1
14,91981864.0,bn1
14,2569081.5,relu
14,2569081.5,maxpool
14,1351566.75,layer1.0.conv1
14,4658806.5,layer1.0.bn1
14,2035148.375,layer1.0.relu
14,1009515.4375,layer1.0.conv2
14,4645726.0,layer1.0.bn2
14,1351566.75,layer1.0
14,2035148.375,layer1.1.conv1
14,7875682.0,layer1.1.bn1
14,2888560.5,layer1.1.relu
14,1002679.0625,layer1.1.conv2
14,4008119.75,layer1.1.bn2
14,2035148.375,layer1.1
14,1351566.75,layer1
14,2888560.5,layer2.0.conv1
14,10734272.0,layer2.0.bn1
14,2105384.0,layer2.0.relu
14,997369.625,layer2.0.conv2
14,7955417.5,layer2.0.bn2
14,2888560.5,layer2.0.downsample.0
14,1895141.0,layer2.0.downsample.1
14,2888560.5,layer2.0.downsample
14,2888560.5,layer2.0
14,2105384.0,layer2.1.conv1
14,14454888.0,layer2.1.bn1
14,3527518.75,layer2.1.relu
14,1752822.25,layer2.1.conv2
14,11940300.0,layer2.1.bn2
14,2105384.0,layer2.1
14,2888560.5,layer2
14,3527518.75,layer3.0.conv1
14,24441712.0,layer3.0.bn1
14,1794323.625,layer3.0.relu
14,1546582.25,layer3.0.conv2
14,18499216.0,layer3.0.bn2
14,3527518.75,layer3.0.downsample.0
14,6719863.0,layer3.0.downsample.1
14,3527518.75,layer3.0.downsample
14,3527518.75,layer3.0
14,1794323.625,layer3.1.conv1
14,19848768.0,layer3.1.bn1
14,3091447.5,layer3.1.relu
14,2065547.5,layer3.1.conv2
14,37038144.0,layer3.1.bn2
14,1794323.625,layer3.1
14,3527518.75,layer3
14,3091447.5,layer4.0.conv1
14,109271120.0,layer4.0.bn1
14,115584.1328125,layer4.0.relu
14,1115578.75,layer4.0.conv2
14,63767900.0,layer4.0.bn2
14,3091447.5,layer4.0.downsample.0
14,93405496.0,layer4.0.downsample.1
14,3091447.5,layer4.0.downsample
14,3091447.5,layer4.0
14,115584.1328125,layer4.1.conv1
14,3617386.75,layer4.1.bn1
14,49402.33984375,layer4.1.relu
14,519772.40625,layer4.1.conv2
14,42101492.0,layer4.1.bn2
14,115584.1328125,layer4.1
14,3091447.5,layer4
14,49402.33984375,avgpool
14,49402.33984375,fc
14,11441352.0,
20,11652626.0,conv1
20,41518072.0,bn1
20,1596672.5,relu
20,1596672.5,maxpool
20,864556.375,layer1.0.conv1
20,683854.75,layer1.0.bn1
20,891773.875,layer1.0.relu
20,420436.125,layer1.0.conv2
20,337191.3125,layer1.0.bn2
20,864556.375,layer1.0
20,891773.875,layer1.1.conv1
20,539675.8125,layer1.1.bn1
20,857295.5,layer1.1.relu
20,381088.25,layer1.1.conv2
20,175488.359375,layer1.1.bn2
20,891773.875,layer1.1
20,864556.375,layer1
20,857295.5,layer2.0.conv1
20,314247.3125,layer2.0.bn1
20,408279.4375,layer2.0.relu
20,214361.640625,layer2.0.conv2
20,318303.375,layer2.0.bn2
20,857295.5,layer2.0.downsample.0
20,94885.9296875,layer2.0.downsample.1
20,857295.5,layer2.0.downsample
20,857295.5,layer2.0
20,408279.4375,layer2.1.conv1
20,1257583.125,layer2.1.bn1
20,740215.25,layer2.1.relu
20,586899.75,layer2.1.conv2
20,2557263.0,layer2.1.bn2
20,408279.4375,layer2.1
20,857295.5,layer2
20,740215.25,layer3.0.conv1
20,3243497.75,layer3.0.bn1
20,391543.8125,layer3.0.relu
20,762910.875,layer3.0.conv2
20,5427965.0,layer3.0.bn2
20,740215.25,layer3.0.downsample.0
20,708412.0,layer3.0.downsample.1
20,740215.25,layer3.0.downsample
20,740215.25,layer3.0
20,391543.8125,layer3.1.conv1
20,2551880.25,layer3.1.bn1
20,646246.375,layer3.1.relu
20,727045.5625,layer3.1.conv2
20,8581490.0,layer3.1.bn2
20,391543.8125,layer3.1
20,740215.25,layer3
20,646246.375,layer4.0.conv1
20,11811848.0,layer4.0.bn1
20,50652.75390625,layer4.0.relu
20,208893.421875,layer4.0.conv2
20,10783260.0,layer4.0.bn2
20,646246.375,layer4.0.downsample.0
20,15839797.0,layer4.0.downsample.1
20,646246.375,layer4.0.downsample
20,646246.375,layer4.0
20,50652.75390625,layer4.1.conv1
20,136970.875,layer4.1.bn1
20,53994.1640625,layer4.1.relu
20,159574.40625,layer4.1.conv2
20,6181813.0,layer4.1.bn2
